tripid,additional_fare,duration,meter_waiting,meter_waiting_fare,meter_waiting_till_pickup,pickup_time,drop_time,pick_lat,pick_lon,drop_lat,drop_lon,fare,label
189357271,10.5,926,19,0,42,11/2/2019 9:07,11/2/2019 9:22,6.9463,79.8583,6.91689,79.8772,177.05,correct
189358090,5,41,35,2.0405,0,11/2/2019 9:09,11/2/2019 9:10,7.2685,80.5978,7.26847,80.5978,62.04,correct
189358931,10.5,1740,400,23.32,58,11/2/2019 9:27,11/2/2019 9:56,6.83822,79.8704,6.90286,79.8631,360.46,correct
189362798,10.5,1053,503,29.3249,49,11/2/2019 9:58,11/2/2019 10:16,6.84933,79.8956,6.87175,79.8989,160.93,correct
189362908,10.5,443,46,2.6818,242,11/2/2019 9:58,11/2/2019 10:06,7.11554,79.9021,7.10162,79.8976,101.93,correct
189364521,5,143,23,1.3409,0,11/2/2019 10:03,11/2/2019 10:05,6.96792,79.8681,6.96959,79.8717,61.34,correct
189364729,10.5,676,20,0,12,11/2/2019 10:06,11/2/2019 10:17,6.87713,79.9899,6.90276,80.0018,153.05,correct
189363308,10.5,5928,1447,83.6366,340,11/2/2019 10:08,11/2/2019 11:47,7.11636,79.9,6.91794,79.8474,1247.98,correct
189364148,10.5,3071,916,52.9448,44,11/2/2019 10:08,11/2/2019 10:59,6.89356,79.8918,6.8938,79.8916,486.96,correct
189364832,10.5,929,67,0,71,11/2/2019 10:10,11/2/2019 10:25,6.93586,79.8572,6.90094,79.8616,185.52,correct
189366382,10.5,881,190,10.982,13,11/2/2019 10:19,11/2/2019 10:34,6.88695,79.868,6.86539,79.8656,145.85,correct
189366928,5,218,33,1.9239,0,11/2/2019 10:20,11/2/2019 10:24,6.88029,79.8827,6.87791,79.8777,61.92,correct
189366561,10.5,1186,270,15.741,73,11/2/2019 10:24,11/2/2019 10:43,6.84751,79.8642,6.85603,79.8821,175.62,correct
189368969,10.5,546,11,0,140,11/2/2019 10:40,11/2/2019 10:49,6.89418,79.9064,6.8752,79.8944,133.62,correct
189368662,10.5,1813,119,0,54,11/2/2019 10:41,11/2/2019 11:11,6.91126,79.8482,6.86164,79.9045,449.72,correct
189369537,10.5,1425,190,0,97,11/2/2019 10:46,11/2/2019 11:10,6.94728,79.8625,6.98302,79.8823,236.53,correct
189369862,10.5,766,398,20.6346,263,11/2/2019 10:52,11/2/2019 11:04,6.84683,79.92,6.84403,79.9283,92.92,correct
189370252,10.5,1700,1120,65.296,12,11/2/2019 10:57,11/2/2019 11:25,6.85627,79.884,6.84988,79.88,170.31,correct
189373421,5,238,90,5.247,0,11/2/2019 11:10,11/2/2019 11:14,6.93435,79.983,6.92722,79.9806,65.24,correct
189372631,10.5,2112,1024,59.6992,29,11/2/2019 11:11,11/2/2019 11:46,6.87818,79.8807,6.86461,79.9017,236.35,correct
189372731,10.5,8353,4617,269.1711,162,11/2/2019 11:15,11/2/2019 13:34,6.86588,79.8773,6.86586,79.8773,831.98,correct
189373423,10.5,1885,648,37.4544,98,11/2/2019 11:22,11/2/2019 11:53,6.94513,79.9569,6.9456,79.9584,321.39,correct
189374717,10.5,1301,100,0,86,11/2/2019 11:27,11/2/2019 11:49,6.9379,79.8517,6.86658,79.8587,381.88,correct
189376119,10.5,299,17,0,54,11/2/2019 11:38,11/2/2019 11:43,6.90139,79.8594,6.90333,79.8689,105.15,correct
189377270,10.5,1379,75,4.3725,162,11/2/2019 11:47,11/2/2019 12:10,7.28467,80.6058,7.24379,80.5889,267.53,correct
189378522,5,364,156,9.0948,0,11/2/2019 11:47,11/2/2019 11:54,6.89392,79.8658,6.89398,79.866,69.09,correct
189378013,10.5,392,40,0,45,11/2/2019 11:49,11/2/2019 11:55,7.08965,79.8923,7.09992,79.8849,114.56,correct
189378960,10.5,822,250,6.8782,7,11/2/2019 11:53,11/2/2019 12:07,7.30899,80.6422,7.29647,80.6366,154.83,correct
189378598,10.5,1971,380,0,335,11/2/2019 11:59,11/2/2019 12:32,6.91802,79.9378,6.91719,79.8607,371.48,correct
189380294,10.5,2045,538,28.9,23,11/2/2019 12:06,11/2/2019 12:40,6.82331,79.921,6.77527,79.8821,391.99,correct
189381337,10.5,1698,140,0,36,11/2/2019 12:12,11/2/2019 12:40,6.92061,79.8686,6.9275,79.9267,329.37,correct
189383726,5,86,0,0,0,11/2/2019 12:20,11/2/2019 12:21,6.85274,79.8977,6.84836,79.898,60,correct
189382754,10.5,650,50,0,124,11/2/2019 12:24,11/2/2019 12:35,7.25605,80.597,7.26764,80.5768,182.68,correct
189384735,10.5,2676,480,0,13,11/2/2019 12:33,11/2/2019 13:17,6.78926,79.9398,6.87465,79.8577,627.8,correct
189385422,10.5,1099,144,8.3952,112,11/2/2019 12:44,11/2/2019 13:03,6.85079,79.893,6.84236,79.9027,183.41,correct
189389198,5,238,26,1.5158,0,11/2/2019 12:50,11/2/2019 12:54,6.84559,79.9524,6.83918,79.9482,61.51,correct
189388404,10.5,1620,139,8.1037,216,11/2/2019 12:52,11/2/2019 13:19,6.87381,79.8606,6.9364,79.8661,360.12,correct
189390463,5,2167,635,37.0205,0,11/2/2019 12:56,11/2/2019 13:32,6.96076,79.8926,6.9605,79.8925,473.82,correct
189389678,10.5,1018,60,3.498,86,11/2/2019 12:56,11/2/2019 13:13,7.30986,80.6424,7.29162,80.6352,176.79,correct
189389144,10.5,852,110,6.358,278,11/2/2019 12:57,11/2/2019 13:12,6.88874,79.8713,6.91506,79.8668,179.81,correct
189387360,10.5,33,20,0,209,11/2/2019 13:02,11/2/2019 13:02,6.95363,80.0031,6.99523,80.0167,239.48,incorrect
189391540,10.5,480,30,1.749,140,11/2/2019 13:06,11/2/2019 13:14,7.1863,79.9039,7.16598,79.8846,160.05,correct
189388837,10.5,3273,907,52.4246,288,11/2/2019 13:08,11/2/2019 14:03,6.92842,79.8986,6.86758,79.8852,881.18,incorrect
189391652,10.5,4907,980,56.644,5,11/2/2019 13:10,11/2/2019 14:32,6.91093,79.8873,6.99343,79.9342,980.21,correct
189391717,10.5,4019,2363,136.6207493,63,11/2/2019 13:15,11/2/2019 14:22,6.98412,79.9297,6.97687,79.9256,458.83,correct
189393914,10.5,838,230,13.294,236,11/2/2019 13:21,11/2/2019 13:35,7.02831,79.9223,7.03976,79.9403,172.17,correct
189392305,10.5,889,60,3.468,343,11/2/2019 13:23,11/2/2019 13:38,6.87063,79.8864,6.86459,79.8635,183.11,correct
189393356,,,,,,11/2/2019 13:29,11/2/2019 13:55,7.21158,79.8401,7.20136,79.8455,188.71,incorrect
189396958,10.5,892,180,10.404,165,11/2/2019 13:37,11/2/2019 13:52,7.29248,80.6375,7.28359,80.6257,112.1,correct
189394373,10.5,2786,697,40.2866,612,11/2/2019 13:38,11/2/2019 14:24,6.93452,79.8523,6.87663,79.9162,504,correct
189397331,10.5,729,33,0,85,11/2/2019 13:47,11/2/2019 13:59,6.98455,79.8881,6.97624,79.9241,203.93,correct
189402781,10.5,700,250,14.575,111,11/2/2019 14:11,11/2/2019 14:23,6.84688,79.8872,6.84677,79.8853,123.21,correct
189397242,10.5,34,30,0,13,11/2/2019 14:17,11/2/2019 14:18,6.83553,79.9083,6.9162,79.869,437.95,incorrect
189406485,5,75,60,3.498,0,11/2/2019 14:27,11/2/2019 14:28,6.84753,79.8753,6.84748,79.8753,63.49,correct
189405860,10.5,289,80,4.2194,116,11/2/2019 14:27,11/2/2019 14:32,7.20147,79.8565,7.20543,79.8513,53.81,correct
189407804,10.5,598,114,0,77,11/2/2019 14:41,11/2/2019 14:51,6.85582,79.8804,6.85823,79.8661,134.28,correct
189407967,10.5,991,160,9.273977528,33,11/2/2019 14:41,11/2/2019 14:58,6.89089,79.9261,6.89851,79.9684,226.54,correct
189407984,10.5,589,9,0,80,11/2/2019 14:46,11/2/2019 14:56,7.18386,79.9058,7.15921,79.8755,219.94,correct
189408432,10.5,1977,618,0,65,11/2/2019 14:46,11/2/2019 15:19,6.92648,79.9302,6.93157,79.8691,316.87,correct
189408625,10.5,299,30,1.749,43,11/2/2019 14:49,11/2/2019 14:54,6.85125,79.879,6.85988,79.8796,73.02,correct
189409955,5,97,8,0.4664,0,11/2/2019 14:50,11/2/2019 14:52,6.92605,79.8462,6.92379,79.8496,60.46,correct
189409228,10.5,2606,749,43.2922,44,11/2/2019 14:53,11/2/2019 15:37,6.90577,79.9045,6.82439,79.9095,476.33,correct
189408323,10.5,1314,40,2.315866221,193,11/2/2019 14:56,11/2/2019 15:18,6.84371,79.9682,6.80786,79.977,193.44,correct
189410996,5,638,210,12.243,0,11/2/2019 14:58,11/2/2019 15:09,6.88291,79.8621,6.87869,79.8804,134.52,correct
189410226,10.5,915,450,26.235,17,11/2/2019 14:59,11/2/2019 15:14,7.32354,80.6412,7.31748,80.6296,129.67,correct
189410770,10.5,567,40,0,65,11/2/2019 15:03,11/2/2019 15:12,6.87199,79.8617,6.85418,79.8655,125.36,correct
189411072,10.5,2446,256,0,37,11/2/2019 15:09,11/2/2019 15:50,6.96858,79.871,6.86361,79.8626,721.8,incorrect
189411571,10.5,2754,399,23.2617,20,11/2/2019 15:09,11/2/2019 15:55,6.91978,79.9136,6.97083,79.881,467.93,correct
189411654,10.5,719,50,0,123,11/2/2019 15:10,11/2/2019 15:22,6.95547,79.8622,6.93851,79.8572,124.23,correct
189411686,10.5,2492,330,0,245,11/2/2019 15:13,11/2/2019 15:54,6.9999,79.8731,7.00478,79.9543,464.95,correct
189412203,10.5,3411,963,55.6614,94,11/2/2019 15:20,11/2/2019 16:17,7.26114,80.5913,7.30517,80.6338,340.83,correct
189415426,10.5,5119,2565,148.257,15,11/2/2019 15:34,11/2/2019 16:59,6.90644,79.8604,6.88079,79.9547,759.5,correct
189415138,10.5,1238,299,17.4317,40,11/2/2019 15:34,11/2/2019 15:55,6.83156,79.8663,6.8488,79.9032,410.44,incorrect
189415734,10.5,25,10,0.583,151,11/2/2019 15:43,11/2/2019 15:43,7.45304,80.6143,7.47308,80.6164,61.08,incorrect
189418240,10.5,63273,61762,3481.294,133,11/2/2019 15:54,11/3/2019 9:28,6.84863,79.9316,6.83766,79.9676,4328.32,incorrect
189418099,10.5,845,145,0,102,11/2/2019 15:55,11/2/2019 16:10,6.90511,79.8618,6.88538,79.8864,191.48,correct
189418670,10.5,594,6,0,37,11/2/2019 15:56,11/2/2019 16:06,6.87679,79.8619,6.85886,79.8718,128.53,correct
189419091,10.5,1125,463,26.9929,42,11/2/2019 15:58,11/2/2019 16:17,6.89223,79.8656,6.89218,79.8657,140.65,correct
189419638,10.5,1922,105,6.1215,31,11/2/2019 16:02,11/2/2019 16:34,6.90283,79.8643,6.83551,79.8863,387.44,correct
189421009,5,443,68,3.9644,0,11/2/2019 16:04,11/2/2019 16:11,6.87505,79.8949,6.894,79.9048,136.6,correct
189420181,10.5,5090,1213,70.7179,154,11/2/2019 16:07,11/2/2019 17:31,6.93683,79.8512,6.86869,79.9957,859.3,correct
189416745,60.5,72,33,1.9239,457,11/2/2019 16:30,11/2/2019 16:31,6.90354,79.8681,6.90288,79.8673,112.42,correct
189426809,5,208,82,4.7806,0,11/2/2019 16:38,11/2/2019 16:42,6.89123,79.8585,6.891,79.8635,64.78,correct
189425347,10.5,2234,216,0,75,11/2/2019 16:39,11/2/2019 17:16,6.96165,79.8666,6.87922,79.8599,384.36,correct
189426156,10.5,2217,90,5.247,117,11/2/2019 16:40,11/2/2019 17:17,6.90444,79.8657,6.84601,79.8761,441.59,correct
189426866,10.5,1510,160,4.8552,219,11/2/2019 16:46,11/2/2019 17:12,6.99436,79.9243,7.02574,79.96,360.78,correct
189428397,10.5,3058,1114,64.3892,76,11/2/2019 16:55,11/2/2019 17:46,6.8374,79.8872,6.85801,79.8727,394.28,correct
189431382,10.5,261,18,0,116,11/2/2019 17:01,11/2/2019 17:05,6.05705,80.2047,6.05692,80.1962,76.63,correct
189431702,10.5,2028,672,38.88619426,130,11/2/2019 17:05,11/2/2019 17:39,6.90085,79.8714,6.89298,79.9083,270.26,correct
189433268,10.5,279,50,2.915,16,11/2/2019 17:08,11/2/2019 17:13,7.2064,79.8575,7.2054,79.8516,71.64,correct
189433194,10.5,697,170,9.911,108,11/2/2019 17:10,11/2/2019 17:21,7.29334,80.6343,7.28885,80.6293,83.35,correct
189436014,10.5,904,177,10.3191,91,11/2/2019 17:11,11/2/2019 17:26,6.8138,79.8834,6.78258,79.8887,178.54,correct
189438313,10.5,1264,107,0,29,11/2/2019 17:19,11/2/2019 17:40,6.98792,79.893,7.03112,79.9099,256.52,correct
189433901,10.5,1097,0,0,768,11/2/2019 17:23,11/2/2019 17:41,6.81348,79.9768,6.81074,79.9848,60.5,incorrect
189433041,10.5,3252,0,0,43,11/2/2019 17:32,11/2/2019 18:26,6.90841,79.8658,6.90865,79.8654,60.5,incorrect
189447323,10.5,1005,430,19.1896,74,11/2/2019 17:33,11/2/2019 17:50,6.87497,79.9022,6.87469,79.885,136.83,correct
189445521,10.5,2519,1700,98.31387061,367,11/2/2019 17:33,11/2/2019 18:15,6.0344,80.2183,6.02527,80.2421,281.65,correct
189449518,10.5,4880,1275,74.3325,139,11/2/2019 17:38,11/2/2019 19:00,6.90541,79.8631,6.98342,79.909,610.79,incorrect
189457127,10.5,1471,259,0,6,11/2/2019 17:45,11/2/2019 18:10,6.87509,79.8869,6.91161,79.8653,240.57,correct
189465650,10.5,336,66,0,112,11/2/2019 17:54,11/2/2019 17:59,7.49114,80.3532,7.48509,80.3624,76.92,correct
189466384,10.5,1811,300,17.49,78,11/2/2019 17:56,11/2/2019 18:26,6.8416,79.8687,6.84769,79.8683,264.51,correct
189464341,10.5,431,60,0,40,11/2/2019 17:58,11/2/2019 18:06,6.89087,79.8539,6.91104,79.8518,142.03,correct
189475280,10.5,754,125,7.225,136,11/2/2019 18:09,11/2/2019 18:22,6.06952,80.225,6.04627,80.2323,135.1,correct
189482279,10.5,374,148,8.5544,193,11/2/2019 18:17,11/2/2019 18:23,7.46453,80.6257,7.46076,80.6179,67.32,correct
189482129,10.5,4120,34,1.9652,108,11/2/2019 18:18,11/2/2019 19:27,7.08212,79.891,7.1113,79.882,160.72,incorrect
189485284,10.5,3071,304,17.5712,262,11/2/2019 18:24,11/2/2019 19:15,6.99591,80.011,7.02886,79.9241,576.36,correct
189495069,10.5,2560,907,52.4246,45,11/2/2019 18:31,11/2/2019 19:14,6.84523,79.9292,6.82135,79.9742,344.39,correct
189495998,10.5,1297,320,18.496,33,11/2/2019 18:31,11/2/2019 18:53,6.84955,79.9242,6.82418,79.9299,160.79,correct
189497967,10.5,5304,2600,150.28,71,11/2/2019 18:41,11/2/2019 20:10,6.72099,79.9086,6.82371,79.9042,849.47,correct
189503517,10.5,486,20,0,325,11/2/2019 18:48,11/2/2019 18:56,7.30268,80.6357,7.28989,80.6216,155.75,correct
189511200,10.5,1938,310,17.918,84,11/2/2019 19:00,11/2/2019 19:33,7.00472,79.8872,6.96101,79.8682,298.22,correct
189522886,10.5,1069,30,1.734,121,11/2/2019 19:14,11/2/2019 19:32,7.1265,79.9811,7.18058,79.9454,297.97,correct
189532670,10.5,935,207,0,80,11/2/2019 19:35,11/2/2019 19:51,7.04952,79.8961,7.04224,79.9097,179.67,correct
189532685,10.5,1143,82,4.7806,54,11/2/2019 19:38,11/2/2019 19:57,6.84919,79.8636,6.80508,79.882,238.63,correct
189539207,10.5,973,0,0,143,11/2/2019 19:50,11/2/2019 20:06,6.94184,79.8541,6.94189,79.8541,60.5,incorrect
189551186,10.5,2483,1212,70.6596,166,11/2/2019 20:12,11/2/2019 20:53,7.03501,79.908,7.03176,79.8989,304.11,correct
189549694,10.5,2642,689,0,436,11/2/2019 20:13,11/2/2019 20:57,6.98274,79.8922,6.87577,79.8663,531.41,correct
189559733,5,102,73,4.2559,0,11/2/2019 20:32,11/2/2019 20:34,6.92558,79.8814,6.92562,79.8809,64.25,correct
189561658,10.5,2107,148,0,113,11/2/2019 20:48,11/2/2019 21:23,6.93352,79.8436,6.80848,79.8833,604.65,correct
189561484,10.5,1348,164,9.493326975,3,11/2/2019 20:51,11/2/2019 21:13,7.1989,79.8465,7.24795,79.8454,289.41,correct
189563387,10.5,1107,170,0,197,11/2/2019 21:00,11/2/2019 21:19,6.8462,79.8662,6.87872,79.9007,236.92,correct
189563838,10.5,1819,0,0,40,11/2/2019 21:04,11/2/2019 21:34,7.2892,80.6306,7.25245,80.7297,516.69,correct
189567943,10.5,778,30,0,10,11/2/2019 21:30,11/2/2019 21:43,7.29538,80.6355,7.31608,80.6146,234.57,correct
189571585,10.5,1606,493,0,147,11/2/2019 21:59,11/2/2019 22:26,6.84565,79.89,6.84405,79.9631,356.17,correct
189572039,10.5,2872,1243,71.88928845,74,11/2/2019 22:02,11/2/2019 22:50,7.02074,79.9854,7.11577,80.0529,620.88,correct
189576153,10.5,1470,250,14.45,36,11/2/2019 22:32,11/2/2019 22:57,7.03149,79.9256,7.02938,79.955,242.99,correct
189577248,10.5,833,28,0,57,11/2/2019 22:34,11/2/2019 22:48,7.31853,80.6301,7.37182,80.6162,317.55,correct
189582363,10.5,898,320,18.656,222,11/2/2019 23:09,11/2/2019 23:24,7.23957,79.8449,7.20852,79.8574,186.38,correct
189582091,10.5,722,76,0,247,11/2/2019 23:11,11/2/2019 23:23,6.92816,79.8785,6.89224,79.8669,182.63,correct
189582749,10.5,1354,369,21.5127,186,11/2/2019 23:14,11/2/2019 23:37,7.00019,79.9347,7.00028,79.9347,243.52,correct
189585226,10.5,1926,150,8.698519737,33,11/2/2019 23:32,11/3/2019 0:04,6.9249,79.8643,6.95557,79.9293,450.33,correct
189588044,10.5,2414,90,5.202,80,11/3/2019 0:04,11/3/2019 0:44,6.83096,79.8829,6.91789,79.9073,783.94,correct
189592281,10.5,382,47,0,21,11/3/2019 0:28,11/3/2019 0:34,6.92073,79.846,6.90655,79.8506,126.32,correct
189592642,5,738,180,10.494,0,11/3/2019 0:30,11/3/2019 0:42,6.90993,79.8953,6.91648,79.8941,166.53,correct
189594196,10.5,777,315,0,76,11/3/2019 0:58,11/3/2019 1:11,6.93265,79.8438,6.90546,79.8516,156.01,correct
189598408,10.5,1285,33,1.9074,232,11/3/2019 1:54,11/3/2019 2:15,6.76493,79.9383,6.79355,79.9947,393.23,correct
189598925,10.5,1443,110,0,352,11/3/2019 2:04,11/3/2019 2:28,6.9064,79.8513,6.84484,79.8717,383.06,correct
189612168,10.5,1632,23,0,27,11/3/2019 6:58,11/3/2019 7:26,6.82076,79.9722,6.86976,79.8884,455.82,correct
189612913,10.5,1687,262,0,132,11/3/2019 7:11,11/3/2019 7:40,6.87484,79.9099,6.92433,79.8746,361.53,correct
189614222,10.5,1941,19,0,61,11/3/2019 7:32,11/3/2019 8:04,7.03566,79.8975,7.18079,79.9592,739.79,correct
189615129,10.5,340,40,0,140,11/3/2019 7:36,11/3/2019 7:42,7.48725,80.3566,7.47697,80.3564,100.92,correct
189616722,10.5,130,28,1.6313472,124,11/3/2019 7:55,11/3/2019 7:57,6.92308,79.8711,6.92158,79.871,72.98,incorrect
189618936,10.5,1325,310,18.073,97,11/3/2019 8:13,11/3/2019 8:35,7.28006,80.617,7.31702,80.6302,273.24,correct
189619155,10.5,678,16,0,219,11/3/2019 8:23,11/3/2019 8:35,7.03083,79.9583,7.00089,79.952,178.14,correct
189620261,10.5,629,50,0,91,11/3/2019 8:29,11/3/2019 8:39,7.23776,79.8593,7.21066,79.8392,172.73,correct
189619341,10.5,569,60,0,404,11/3/2019 8:29,11/3/2019 8:39,7.29867,80.6675,7.29322,80.6487,308.43,incorrect
189621653,5,1414,860,50.138,0,11/3/2019 8:34,11/3/2019 8:58,7.29827,80.6262,7.28419,80.6227,169.33,correct
189619335,10.5,69,65,0,400,11/3/2019 8:36,11/3/2019 8:38,7.03904,79.9568,7.02989,79.9218,189.19,correct
189621993,10.5,475,10,0,96,11/3/2019 8:48,11/3/2019 8:56,6.79457,79.9096,6.80989,79.9251,149.35,correct
189621459,10.5,3797,2993,0,79,11/3/2019 8:50,11/3/2019 9:53,7.08181,79.892,6.85444,79.8646,312.87,incorrect
189622512,10.5,797,40,0,109,11/3/2019 8:52,11/3/2019 9:05,6.83826,79.8943,6.86629,79.8773,199.23,correct
189622614,10.5,1321,142,0,198,11/3/2019 8:55,11/3/2019 9:17,6.85944,79.8944,6.89539,79.8549,287.95,correct
189623692,10.5,329,18,0,9,11/3/2019 8:56,11/3/2019 9:01,7.4769,80.3567,7.47131,80.3601,66.03,correct
189622393,10.5,326,20,0,136,11/3/2019 8:57,11/3/2019 9:02,7.28265,80.6493,7.29105,80.6379,144.58,correct
189625444,10.5,845,0,0,43,11/3/2019 9:11,11/3/2019 9:25,6.87055,79.8773,6.87105,79.8766,60.5,incorrect
189625719,10.5,299,55,0,350,11/3/2019 9:21,11/3/2019 9:26,6.89543,79.8718,6.90373,79.8717,90.48,correct
189626199,10.5,564,44,0,54,11/3/2019 9:22,11/3/2019 9:31,6.85709,79.8611,6.88347,79.8586,1218.25,incorrect
189626331,10.5,623,40,0,122,11/3/2019 9:22,11/3/2019 9:33,6.90397,79.9556,6.91505,79.9245,174.2,correct
189627336,10.5,1771,238,0,156,11/3/2019 9:34,11/3/2019 10:04,6.86622,79.9398,6.8986,79.877,456.92,correct
189627696,10.5,3435,1354,78.2612,47,11/3/2019 9:38,11/3/2019 10:35,6.8891,79.8924,6.88749,79.8873,543.35,correct
189628360,10.5,989,252,0,6,11/3/2019 9:45,11/3/2019 10:02,6.90006,79.8957,6.90289,79.863,228.01,correct
189629516,10.5,5600,3108,151.8406,285,11/3/2019 10:01,11/3/2019 11:34,6.89498,79.8829,6.7845,79.9,948.52,correct
189630073,10.5,858,290,16.907,108,11/3/2019 10:02,11/3/2019 10:16,7.28973,80.6325,7.29032,80.6177,155.57,correct
189630015,10.5,527,40,0,16,11/3/2019 10:03,11/3/2019 10:11,7.08614,79.8915,7.07726,79.9016,417.42,incorrect
189629971,10.5,318,26,0,41,11/3/2019 10:03,11/3/2019 10:09,7.21638,79.8376,7.21123,79.8394,90.09,correct
189631195,5,907,310,18.073,0,11/3/2019 10:08,11/3/2019 10:24,6.85902,79.9654,6.83936,79.9647,178.99,correct
189631923,5,148,0,0,0,11/3/2019 10:16,11/3/2019 10:18,6.87374,79.8819,6.87045,79.8772,60,correct
189630850,10.5,358,50,0,161,11/3/2019 10:18,11/3/2019 10:24,6.85038,79.9682,6.84192,79.9647,76.28,correct
189632332,5,400,0,0,0,11/3/2019 10:20,11/3/2019 10:26,6.87645,79.8767,6.87872,79.8895,110.24,correct
189632294,10.5,2307,466,24.9696,43,11/3/2019 10:34,11/3/2019 11:13,7.06405,79.9029,6.99734,79.9399,454.8,correct
189635649,5,1371,280,16.324,0,11/3/2019 10:53,11/3/2019 11:15,6.91381,79.91,6.91301,79.9105,370.16,correct
189635538,10.5,762,118,0,100,11/3/2019 10:55,11/3/2019 11:07,6.85487,79.9184,6.87877,79.9,477.14,incorrect
189634992,10.5,1165,280,16.324,3,11/3/2019 10:57,11/3/2019 11:16,6.85604,79.8861,6.89405,79.8666,241.68,correct
189637322,10.5,582,10,0,96,11/3/2019 11:13,11/3/2019 11:23,7.29198,80.6371,7.28138,80.6342,127.55,correct
189637900,10.5,1172,320,18.53184496,6,11/3/2019 11:17,11/3/2019 11:36,6.99321,79.8948,6.99669,79.8797,201.65,correct
189639329,10.5,1109,415,24.1945,131,11/3/2019 11:32,11/3/2019 11:51,6.87405,79.869,6.87404,79.869,175.92,correct
189638485,10.5,232,0,0,34,11/3/2019 11:33,11/3/2019 11:37,7.20198,79.8497,7.20511,79.8537,66.48,correct
189639583,10.5,1651,800,0.9248,131,11/3/2019 11:38,11/3/2019 12:06,6.84434,79.9475,6.84444,79.9471,447.3,incorrect
189640743,10.5,659,120,0,22,11/3/2019 11:44,11/3/2019 11:55,6.87561,79.9273,6.85765,79.9471,159.84,correct
189640410,10.5,2686,1310,76.373,175,11/3/2019 11:46,11/3/2019 12:31,6.90099,79.9693,6.90104,79.969,340.85,correct
189642007,5,1015,76,4.4308,0,11/3/2019 11:52,11/3/2019 12:09,6.88308,79.8606,6.8687,79.8752,219.79,correct
189643873,5,221,0,0,0,11/3/2019 12:07,11/3/2019 12:11,6.88453,79.9678,6.88757,79.9638,73.16,correct
189645829,10.5,2408,140,8.092,59,11/3/2019 12:26,11/3/2019 13:06,6.91264,79.9084,7.0044,79.9538,588.41,correct
189646332,10.5,1152,169,0,153,11/3/2019 12:36,11/3/2019 12:56,6.84948,80.0042,6.81712,80.0141,189.26,correct
189646971,10.5,1611,10,0,113,11/3/2019 12:40,11/3/2019 13:06,6.81838,79.9715,6.8999,79.9351,431.6,correct
189647585,10.5,1186,130,7.53259901,88,11/3/2019 12:45,11/3/2019 13:05,7.2898,80.6341,7.24951,80.634,254.95,correct
189648876,10.5,1076,0,0,167,11/3/2019 12:51,11/3/2019 13:09,6.8401,79.9763,6.79193,79.9411,351.35,correct
189648698,10.5,394,36,0,21,11/3/2019 12:52,11/3/2019 12:59,6.85071,79.8882,6.84954,79.8776,326.07,incorrect
189649047,10.5,459,132,0,408,11/3/2019 12:54,11/3/2019 13:02,7.23226,79.8525,7.21639,79.8625,101.27,correct
189649474,10.5,1545,273,15.9159,192,11/3/2019 12:58,11/3/2019 13:24,6.87305,79.8945,6.8939,79.8554,280.64,correct
189651927,10.5,1200,80,4.664,18,11/3/2019 13:13,11/3/2019 13:33,6.88128,79.8999,6.92356,79.8917,228.65,correct
189651694,10.5,1691,747,26.9926,25,11/3/2019 13:14,11/3/2019 13:42,6.87365,79.8742,6.90494,79.8983,262.67,correct
189652752,10.5,734,160,7.0516,80,11/3/2019 13:22,11/3/2019 13:34,6.84156,79.9041,6.81654,79.9124,196.57,correct
189653789,10.5,551,24,1.3992,56,11/3/2019 13:29,11/3/2019 13:39,6.88803,79.8609,6.90858,79.849,143.12,correct
189653619,10.5,891,75,0,129,11/3/2019 13:32,11/3/2019 13:47,7.30761,80.6177,7.29845,80.6362,233.42,correct
189655834,10.5,672,14,0,87,11/3/2019 13:42,11/3/2019 13:53,7.48207,80.3609,7.47553,80.4,197.77,correct
189655810,10.5,290,40,2.332,112,11/3/2019 13:43,11/3/2019 13:48,7.31505,80.6334,7.30803,80.6425,90.05,correct
189655742,10.5,1960,634,31.7322,58,11/3/2019 13:46,11/3/2019 14:19,6.82551,79.8793,6.81522,79.9343,349.74,correct
189657443,5,1316,470,27.401,0,11/3/2019 13:50,11/3/2019 14:12,6.92965,79.8632,6.96268,79.8876,280.8,correct
189657220,10.5,510,102,0,104,11/3/2019 13:52,11/3/2019 14:00,6.88291,79.8868,6.86372,79.9018,127.74,correct
189658667,10.5,4846,3756,218.9748,85,11/3/2019 14:03,11/3/2019 15:24,7.28175,80.6211,7.28204,80.6208,430.21,correct
189659240,10.5,826,32,1.8656,3,11/3/2019 14:04,11/3/2019 14:18,6.87499,79.8723,6.84657,79.8745,174.95,correct
